"A_Ctrl10.8m.nodup.q30"	"A_Ctrl11.8m.nodup.q30"	"A_Ctrl12.8m.nodup.q30"	"A_Ctrl1.8m.nodup.q30"	"A_Ctrl13.8m.nodup.q30"	"A_Ctrl14.8m.nodup.q30"	"A_Ctrl15.8m.nodup.q30"	"A_Ctrl16.8m.nodup.q30"	"A_Ctrl17.8m.nodup.q30"	"A_Ctrl18.8m.nodup.q30"	"A_Ctrl2.8m.nodup.q30"	"A_Ctrl3.8m.nodup.q30"	"A_Ctrl4.8m.nodup.q30"	"A_Ctrl5.8m.nodup.q30"	"A_Ctrl6.8m.nodup.q30"	"A_Ctrl7.8m.nodup.q30"	"A_Ctrl8.8m.nodup.q30"	"A_Ctrl9.8m.nodup.q30"	"A_Apc10.8m.nodup.q30"	"A_Apc11.8m.nodup.q30"	"A_Apc12.8m.nodup.q30"	"A_Apc1.8m.nodup.q30"	"A_Apc13.8m.nodup.q30"	"A_Apc2.8m.nodup.q30"	"A_Apc3.8m.nodup.q30"	"A_Apc4.8m.nodup.q30"	"A_Apc5.8m.nodup.q30"	"A_Apc6.8m.nodup.q30"	"A_Apc7.8m.nodup.q30"	"A_Apc8.8m.nodup.q30"	"A_Apc9.8m.nodup.q30"	"one_wayAnova.pvalue"	"one_wayAnova.p_adj"	"avg_lg2FC"	"med_lg2FC"	"Significant.pvalue.avg_lg2FC"	"Significant.padj.avg_lg2FC"	"Significant.pvalue.med_lg2FC"	"Significant.padj.med_lg2FC"
"10:80220001-80230000"	24.4645078993018	16.6752741189254	26.4661912289612	0	19.4333503095934	10.7637303994992	0.724337553468787	42.3267171566021	1.80342016831501	33.2060848490182	2.93865376597663	4.21901111723493	0	39.7623517840586	0	40.981230475909	4.4578079620908	20.6546836738757	0	0	1.39181343687312	8.83603304823627	0	1.42886189578253	19.445730423407	0	0	1.4963115919259	0	5.82848573317833	1.45300949142125	0.00737109245865585	0.0073710924586845	-2.38722561960052	-3.30119039597462	"downsig"	"downsig"	"downsig"	"downsig"
"10:88580001-88590000"	17.2690643995071	25.0129111783881	20.0284690381328	8.14506579380522	4.02069316750208	57.8550508973083	21.7301266040636	56.9221368657752	66.7265462276553	20.7538030306363	7.34663441494158	26.7204037424879	14.4526725918288	24.1414278688927	0	25.3119364704144	0	7.12230471512953	0	0	0	0	13.8142678593445	0	27.3680650403506	0	0	7.48155795962951	7.17689922643074	4.37136429988375	0	0.00459447771948212	0.00459447771949006	-2.2751685665416	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"10:89770001-89780000"	2.87817739991786	2.77921235315424	2.8612098625904	1.3575109656342	10.7218484466722	20.8547276490297	18.8327763901885	51.8137399675646	52.2991848811352	34.5896717177272	0	52.7376389654366	65.7596602928213	18.4610918997415	4.32562372610381	22.9012758541844	0	2.84892188605181	0.671824577466009	0	0	0	0	0	10.0829713306555	0	3.71045040192712	4.48893477577771	0	2.91424286658917	1.45300949142125	0.00512608395494857	0.00512608395496073	-3.50271778396681	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"10:94370001-94380000"	28.0622296491991	20.8440926486568	2.8612098625904	6.10879934535391	16.0827726700083	8.07279779962441	8.69205064162545	18.2442746364664	1.80342016831501	44.2747797986909	0	1.40633703907831	15.1753062214203	14.2008399228781	4.32562372610381	21.6959455460695	23.0320078041358	13.5323789587461	6.71824577466009	1.37222031902887	0	1.47267217470605	0	7.14430947891264	0	0	0	2.99262318385181	4.30613953585844	14.5712143329458	5.08553321997438	0.00367937204302409	0.00367937204302526	-2.03878445468856	-3.23510685481129	"downsig"	"downsig"	"downsig"	"downsig"
"10:94740001-94750000"	32.3794957490759	2.77921235315424	5.72241972518079	0	50.928780121693	10.7637303994992	7.24337553468787	42.3267171566021	0	24.9045636367636	2.93865376597663	23.9077296643313	15.8979398510117	77.3945775796855	8.65124745220763	31.3385880109892	0	25.6402969744663	2.68729830986404	0	0	6.6270247861772	0	1.42886189578253	0	0	19.294342090021	4.48893477577771	0	0	0	0.00663879625156207	0.00663879625158548	-2.92398367170983	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"10:102650001-102660000"	33.0990400990554	0	1.4306049312952	9.50257675943942	21.4436968933444	18.8365281991236	0	10.2167937964212	1.80342016831501	30.4389111116	4.40798064896495	0	20.2337416285604	12.0707139344464	15.1396830413633	8.4373121568048	11.8874878989088	9.97122660118135	0	8.23332191417325	0	0	0	1.42886189578253	0	0	8.90508096462509	7.48155795962951	0	0	2.9060189828425	0.00328942231100105	0.00328942231099816	-2.38158686186176	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:6480001-6490000"	1.43908869995893	34.7401544144279	8.58362958777119	65.1605263504417	29.4850832283486	86.1098431959937	87.6448439697233	72.247327560407	5.41026050494502	1.38358686870909	2.93865376597663	0	0	4.26025197686342	0	0	41.6062076461808	55.5539767780104	0	0	0	2.94534434941209	0	0	0	0	0	5.98524636770361	0	0	0	0.0058915694651183	0.00589156946513647	-5.32759333005202	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:18850001-18860000"	0	11.1168494126169	0.715302465647599	1.3575109656342	2.68046211166805	1.3454662999374	25.3518143714076	21.8931295637597	8.11539075741753	0	2.93865376597663	5.62534815631324	31.073246072432	12.7807559305903	0	18.0799546217246	4.4578079620908	0	0	0	0	0	0	0	0	0	2.9683603215417	2.99262318385181	0	0	0	0.00850921777871134	0.00850921777874203	-4.15984542980595	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:29890001-29900000"	0	11.8116525009055	14.306049312952	6.10879934535391	11.3919639745892	10.7637303994992	1.44867510693757	5.83816788366925	0	2.76717373741818	4.40798064896495	0	21.6790088877433	7.10041996143904	0	7.23198184868982	11.8874878989088	27.0647579174922	0	8.23332191417325	0	0	0	1.42886189578253	0	0	0	1.4963115919259	0	0	1.45300949142125	0.00327592115239491	0.00327592115239195	-3.04184479730297	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:30130001-30140000"	33.0990400990554	35.4349575027165	10.0142345190664	0	1.34023105583403	24.2183933988732	50.7036287428151	5.10839689821059	0	22.8291833337	0	4.21901111723493	0.722633629591443	4.26025197686342	0	48.2132123245988	13.3734238862724	8.54676565815544	2.68729830986404	0	0	0	0	4.28658568734758	0	1.35799008775875	0	0	0	0	0	0.00672068905665908	0.00672068905668322	-4.50575565045596	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:32460001-32470000"	20.8667861494045	0	0	38.0103070377577	6.70115527917013	2.6909325998748	30.4221772456891	52.5435109530233	7.21368067326003	6.2261409091909	0	5.62534815631324	10.1168708142802	29.1117218419001	15.8606203290473	21.6959455460695	0	0	0	0	0	0	1.38142678593445	0	0	1.35799008775875	2.9683603215417	5.98524636770361	0	0	0	0.0057978851325723	0.00579788513258972	-3.93180336753385	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:33750001-33760000"	28.7817739991786	6.94803088288559	0	1.3575109656342	25.4643900608465	5.38186519974961	51.4279662962839	24.0824425201357	8.11539075741753	5.53434747483636	0	5.62534815631324	28.1827115540663	45.4426877532099	0	60.2665154057485	0	8.54676565815544	0	0	1.39181343687312	1.47267217470605	0	1.42886189578253	0	0	0	5.98524636770361	0	5.82848573317833	1.45300949142125	0.00711721757346586	0.00711721757349293	-3.64969786137398	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:33950001-33960000"	11.5127095996714	75.7335366234529	0	0	28.1448521725145	22.2001939489671	34.7682025665018	91.221373182332	0	8.30152121225454	0	7.7348537149307	0	1.42008399228781	25.9537423566229	62.6771760219785	74.29679936818	5.69784377210363	0	1.37222031902887	0	0	0	4.28658568734758	0	0	6.67881072346881	0	0	0	0	0.00836989575960367	0.00836989575963321	-4.71822289783863	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:38950001-38960000"	5.75635479983571	9.72724323603983	1.4306049312952	0	4.02069316750208	8.07279779962441	21.7301266040636	8.75725182550388	1.80342016831501	0	1.46932688298832	13.3602018712439	0	0	15.8606203290473	24.1066061622994	7.429679936818	7.12230471512953	0	0	0	0	1.38142678593445	7.85874042680391	0	0	0	0	0	0	0	0.00453810827885786	0.00453810827886536	-3.35212851076915	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:51000001-51010000"	9.35407654973304	11.1168494126169	36.4804257480275	0	30.8253142841826	17.4910618991862	7.96771308815666	1.45954197091731	3.60684033663002	17.2948358588636	15.4279322713773	1.40633703907831	0	12.7807559305903	0	27.7225970866443	10.4015519115452	7.12230471512953	0	0.686110159514437	1.39181343687312	5.89068869882418	0	0	0	0	0	4.48893477577771	0	8.7427285997675	0	0.00320048147559889	0.00320048147559515	-2.84189308469461	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:59370001-59380000"	15.8299756995482	2.08440926486568	42.2028454732083	101.134566939748	13.4023105583403	4.03639889981221	5.07036287428151	65.6793886912791	9.01710084157504	62.261409091909	4.40798064896495	0	31.7958797020235	1.42008399228781	18.0234321920992	12.0533030811497	75.7827353555436	56.9784377210363	0	0	25.7485485821527	0	0	2.14329284367379	0	0	2.9683603215417	0	12.9184186075753	2.91424286658917	0	0.00719671589074598	0.00719671589077353	-3.01102419517885	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:77250001-77260000"	0	15.2856679423483	4.2918147938856	0	12.7321950304232	9.41826409956182	0	13.1358777382558	10.82052100989	1.38358686870909	23.5092301278131	0	0	14.910881919022	1.44187457536794	26.5172667785294	0	4.27338282907772	0	1.37222031902887	0	0	0	0	0	0	0	0	0	1.45712143329458	0	0.00406761444414549	0.00406761444414883	-5.1356484492721	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:81830001-81840000"	38.1358505489116	12.5064555891941	32.188610954142	0	44.2276248425229	43.0549215979969	15.9354261763133	45.9755720838954	4.50855042078752	9.68510808096363	23.5092301278131	53.4408074849758	11.5621380734631	120.707139344464	0	26.5172667785294	7.429679936818	22.0791446169016	1.34364915493202	0	0	7.36336087353023	1.38142678593445	10.0020332704777	0	1.35799008775875	1.48418016077085	13.4668043273331	0	29.870989382539	2.9060189828425	0.00849066741169361	0.008490667411724	-2.41679313172864	-4.04443496902554	"downsig"	"downsig"	"downsig"	"downsig"
"11:104510001-104520000"	0	40.993382209025	22.8896789007232	25.7927083470498	13.4023105583403	13.454662999374	8.69205064162545	10.2167937964212	40.5769537870877	1.38358686870909	18.366586037354	0	2.89053451836577	7.10041996143904	57.6749830147175	24.1066061622994	14.859359873636	24.2158360314404	0	4.11666095708662	0	6.6270247861772	5.5257071437378	2.85772379156506	6.48191014113567	0	0	1.4963115919259	7.89458914907381	11.6569714663567	7.26504745710625	0.00409663675678603	0.00409663675678973	-2.12916770573655	-1.78197020261378	"downsig"	"downsig"	"downsig"	"downsig"
"11:113920001-113930000"	132.396160396221	166.752741189254	25.7508887633136	97.0620340428455	38.1965850912697	220.656473189734	76.0554431142227	157.63053285907	3.60684033663002	70.5629303041636	0	67.5041778757588	0	124.967391321327	15.8606203290473	43.3918910921389	2.9718719747272	46.294980648342	0	5.4888812761155	3.4795335921828	13.2540495723544	32.4635294694596	139.314034838797	0	0	0	1.4963115919259	0	0	0	0.00952340836803891	0.0095234083680753	-2.25229372908007	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"11:114890001-114900000"	5.75635479983571	58.3634594162389	26.4661912289612	51.5854166940997	5.3609242233361	12.7819298494053	2.89735021387515	43.0564881420607	0	9.68510808096363	0	11.9538648321656	5.78106903673154	28.4016798457562	43.2562372610381	133.791664200762	73.5538313744982	79.7698128094508	0	0	1.39181343687312	0	1.38142678593445	11.4308951662602	0	2.7159801755175	8.90508096462509	5.98524636770361	0	0	0	0.00512134688209485	0.00512134688210697	-3.7496634718266	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"12:10030001-10040000"	6.47589914981518	16.6752741189254	5.72241972518079	0	23.4540434770955	19.5092613490923	2.89735021387515	11.6763357673385	5.41026050494502	0	2.93865376597663	16.8760444689397	0	15.6209239151659	0	4.82132123245988	2.9718719747272	0	0	0	0	1.47267217470605	0	4.28658568734758	1.44042447580793	0	5.93672064308339	2.99262318385181	1.43537984528615	0	0	0.00906397014278879	0.00906397014282267	-2.47327802714083	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"12:13480001-13490000"	14.3908869995893	31.2661389729852	2.1459073969428	0	6.70115527917013	20.181994499061	52.8766414032215	33.5694653310982	3.60684033663002	87.1659727286727	0	61.8788297194456	51.3069877009924	33.3719738187635	28.1165542196748	16.8746243136096	0	59.1151291355751	0	1.37222031902887	0	5.89068869882418	0	20.0040665409554	1.44042447580793	0	1.48418016077085	30.674387634481	2.8707596905723	8.7427285997675	0	0.00585501550539462	0.00585501550541234	-2.32419265851534	-4.06741391506711	"downsig"	"downsig"	"downsig"	"downsig"
"12:13490001-13500000"	0	8.33763705946271	4.2918147938856	0	6.70115527917013	12.1091966994366	1.44867510693757	13.1358777382558	0	5.53434747483636	15.4279322713773	0	2.89053451836577	20.5912178881732	1.44187457536794	26.5172667785294	16.3452958609996	12.8201484872332	0	0	0	0	0	0	0	0	1.48418016077085	7.48155795962951	0	5.09992501653104	3.63252372855313	0.00582326528460663	0.00582326528462407	-2.59046529450275	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"12:17060001-17070000"	5.75635479983571	5493.11321600935	11.4448394503616	35.2952851064893	2833.24845203313	4701.05925198128	596.129806504812	3539.38927947448	3.60684033663002	1.38358686870909	3690.21446662516	1025.92287000763	1718.42277116845	200.231842912581	1.44187457536794	66.2931669463234	3402.79341106264	321.928173123855	3.35912288733005	0	2.78362687374624	312.206501037682	13.1235544663773	19.2896355930641	44.6531587500457	1.35799008775875	43.0412246623546	65.0895542487768	66.0274728831628	7.28560716647292	26.1541708455825	0.00813488681297977	0.008134886813008	-5.04609318071193	-4.5726874750898	"downsig"	"downsig"	"downsig"	"downsig"
"12:24860001-24870000"	35.9772174989732	1.38960617657712	7.15302465647599	2.71502193126841	54.279357761278	45.073121047903	72.4337553468787	15.3251906946318	3.60684033663002	0	7.34663441494158	1.40633703907831	27.4600779244748	65.3238636452392	0	26.5172667785294	11.144519905227	18.5179922593368	0	0	0	1.47267217470605	0	1.42886189578253	3.60106118951982	0	23.7468825723336	4.48893477577771	4.30613953585844	4.37136429988375	0	0.00953494953076152	0.00953494953079803	-2.71851582828169	-3.21140403451623	"downsig"	"downsig"	"downsig"	"downsig"
"12:67040001-67050000"	61.8808140982339	11.1168494126169	8.58362958777119	57.6942160394536	36.1862385075187	16.1455955992488	6.51903798121909	26.2717554765116	0	0	0	33.0489204183403	8.67160355509731	9.94058794601466	0	16.8746243136096	26.7468477725448	1.42446094302591	0	0	0	2.94534434941209	2.7628535718689	0	0	0	0	4.48893477577771	1.43537984528615	1.45712143329458	13.8035901685019	0.00666358382092435	0.00666358382094812	-3.10824603174892	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"12:70910001-70920000"	17.9886087494866	0	1.4306049312952	21.0414199673301	8.71150186292117	32.9639243484664	15.2110886228445	0	0	0	0	29.5330778206445	21.6790088877433	7.10041996143904	21.6281186305191	53.0345335570587	1.4859359873636	46.294980648342	0	0	0	5.89068869882418	0	10.716464218369	0	0	1.48418016077085	1.4963115919259	1.43537984528615	0	0.726504745710625	0.00636991982084668	0.00636991982086843	-3.20707910502264	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"12:71100001-71110000"	37.4163061989321	31.2661389729852	20.0284690381328	12.2175986907078	29.4850832283486	10.7637303994992	9.41638819509424	24.0824425201357	1.80342016831501	0	68.3237000589567	4.21901111723493	2.89053451836577	22.7213438766049	0	50.6238729408288	0	16.3813008447979	0	23.3277454234909	0	2.94534434941209	1.38142678593445	7.14430947891264	0	0	1.48418016077085	5.23709057174066	1.43537984528615	0	0	0.00803171343513153	0.00803171343515907	-2.52207484693096	-3.37172862615894	"downsig"	"downsig"	"downsig"	"downsig"
"12:80580001-80590000"	60.441725398275	32.6557451495623	99.4270427250163	0	13.4023105583403	16.1455955992488	45.6332658685336	42.3267171566021	34.2649831979851	9.68510808096363	35.2638451917196	6.32851667585239	0	84.4949975411246	48.3027982748259	26.5172667785294	0	56.2662072495233	17.4674390141162	19.2110844664042	34.795335921828	7.36336087353023	2.7628535718689	5.00101663523885	0	0	4.45254048231254	8.97786955155542	0	0	0	0.00392285394598522	0.00392285394598713	-2.14160130869429	-2.90975251395146	"downsig"	"downsig"	"downsig"	"downsig"
"12:80820001-80830000"	1.43908869995893	29.876532796408	17.1672591755424	0	18.7632347816764	21.5274607989984	1.44867510693757	18.9740456219251	103.696659678113	0	9.55062473942406	41.4869426528101	15.8979398510117	46.1527297493538	76.4193524945007	43.3918910921389	17.8312318483632	64.1007424361658	0	0	0	41.9711569791223	0	1.42886189578253	1.44042447580793	0	4.45254048231254	5.98524636770361	1.43537984528615	8.7427285997675	1.45300949142125	0.00762631038460146	0.00762631038463168	-2.51001974409886	-3.71648598295193	"downsig"	"downsig"	"downsig"	"downsig"
"12:83150001-83160000"	30.2208626991375	13.8960617657712	15.0213517785996	0	17.4230037258423	10.0909972495305	62.2930295983157	0	73.9402269009153	2.76717373741818	31.5905279842488	0	0	9.94058794601466	105.977781289543	25.3119364704144	81.726479304998	27.0647579174922	0	0	0	2.94534434941209	0	5.71544758313011	1.44042447580793	0	16.3259817684793	1.4963115919259	7.17689922643074	0	9.44456169423813	0.00966759363636697	0.00966759363640424	-3.03991924811819	-3.49340158333162	"downsig"	"downsig"	"downsig"	"downsig"
"12:117750001-117760000"	12.2322539496509	2.08440926486568	9.29893205341879	82.8081689036864	24.1241590050125	30.2729917485915	100.682919932161	55.4625948948579	14.4273613465201	1.38358686870909	34.5291817502254	0	44.080651405078	109.346467406161	69.930916905345	51.8292032489437	90.6420952291796	70.5108166797824	1.34364915493202	0	1.39181343687312	7.36336087353023	9.66998750154115	17.1463427493903	0	0	31.9098734565732	31.422543430444	0	6.55704644982563	15.2565996599231	0.00199402193202475	0.00199402193200537	-2.24947126093128	-2.5835917677666	"downsig"	"downsig"	"downsig"	"downsig"
"13:3860001-3870000"	4.31726609987679	0	15.0213517785996	0	29.4850832283486	20.8547276490297	28.2491645852827	81.0045793859109	101.893239509798	108.611569193664	24.2438935693072	2.10950555861746	0	5.68033596915123	6.48843558915572	37.3652395515641	0	28.4892188605181	0	0	0	0	0	0	0	0	0.742090080385424	0	0	0	0	0.00826504404231522	0.00826504404234429	-8.90867127958563	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"13:4720001-4730000"	16.5495200495277	6.25322779459703	25.035586297666	111.315899182005	48.9184335379419	4.03639889981221	0	0	45.0855042078752	52.5763010109454	8.8159612979299	46.4091222895842	144.526725918288	84.4949975411246	84.3496626590243	12.0533030811497	0	42.0215978192643	0	43.911050208924	0	4.41801652411814	1.38142678593445	7.85874042680391	0	0	32.6519635369586	0	0	0	0	0.00964732710121515	0.00964732710125249	-2.55169137387492	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"13:19880001-19890000"	1.43908869995893	18.7596833837911	12.8754443816568	4.07253289690261	5.3609242233361	34.3093906484038	20.281451497126	23.352671534677	1.80342016831501	0	0	9.14119075400901	36.1316814795721	28.4016798457562	0	7.23198184868982	0	0	0	0	0	0	0	0	0	0	0	5.98524636770361	0	6.55704644982563	0	0.00660648025173315	0.00660648025175659	-3.54826618891646	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"13:24210001-24220000"	0	1.38960617657712	21.459073969428	13.575109656342	26.1345055887635	22.8729270989358	36.2168776734394	32.1099233601809	10.82052100989	53.9598878796545	0	7.03168519539155	14.4526725918288	10.6506299421586	1.44187457536794	19.2852849298395	4.4578079620908	1.42446094302591	0	0	1.39181343687312	5.15435261147116	11.0514142874756	2.85772379156506	1.44042447580793	1.35799008775875	0	4.48893477577771	0	6.55704644982563	0	0.00495403781314196	0.00495403781315296	-2.54560523770641	-3.13158503393071	"downsig"	"downsig"	"downsig"	"downsig"
"13:24690001-24700000"	53.9658262484598	9.72724323603983	25.7508887633136	2.71502193126841	20.7735813654274	45.073121047903	1.44867510693757	0	1.80342016831501	12.4522818183818	0	0	7.22633629591442	35.5020998071952	23.069993205887	25.3119364704144	0	4.98561330059067	0	0	0	4.41801652411814	0	6.42987853102138	0	0	6.67881072346881	0	0	0	2.9060189828425	0.00794989245503522	0.00794989245506228	-3.25348384610825	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"13:31620001-31630000"	1.43908869995893	6.25322779459703	8.58362958777119	25.7927083470498	26.1345055887635	0	0	40.8671751856848	8.11539075741753	0	0	2.81267407815662	24.569543406109	1.42008399228781	0	12.0533030811497	0	14.956839901772	0	0	0	0	0	2.85772379156506	0	0	0	0	0	0	0	0.00981115192865172	0.00981115192868987	-5.4502612049497	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"13:62220001-62230000"	28.7817739991786	27.0973204432538	0	0	9.38161739083818	12.1091966994366	7.24337553468787	19.7038166073837	1.80342016831501	9.68510808096363	21.3052398033306	4.21901111723493	4.33580177754865	0	0	43.3918910921389	32.6905917219992	15.669070373285	0	0	0	2.94534434941209	0	0	8.64254685484756	0	1.48418016077085	4.48893477577771	1.43537984528615	2.18568214994188	1.45300949142125	0.00417086131171092	0.00417086131171496	-2.92130722546253	-2.73155262216665	"downsig"	"downsig"	"downsig"	"downsig"
"13:94480001-94490000"	11.5127095996714	1.38960617657712	0.715302465647599	0	2.68046211166805	2.6909325998748	4.34602532081272	29.1908394183463	16.2307815148351	0	20.5705763618364	0	4.33580177754865	31.9518898264757	20.1862440551511	33.7492486272192	31.2046557346356	7.83453518664249	0	1.37222031902887	0	7.36336087353023	0	0	0	0	4.45254048231254	4.48893477577771	2.8707596905723	2.91424286658917	0	0.00670585170507387	0.00670585170509774	-2.75033801672533	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"13:99540001-99550000"	12.2322539496509	4.16881852973135	20.0284690381328	0	13.4023105583403	6.05459834971831	24.6274768179388	13.1358777382558	78.4487773217028	33.2060848490182	48.4877871386145	34.4552574574186	0	91.5954175025636	4.32562372610381	77.1411397193581	0	24.2158360314404	0	18.5249743068898	0	0	1.38142678593445	0	0	0	0	17.2075833071479	2.8707596905723	8.01416788312021	5.08553321997438	0.00921028389077978	0.00921028389081446	-2.72370137541353	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"13:103490001-103500000"	56.8440036483777	8.33763705946271	82.9750860151215	56.3367050738194	104.538022355054	92.1644415457121	67.3633924725972	8.75725182550388	1.80342016831501	173.640152022991	66.8543731759684	26.7204037424879	145.971993177471	64.6138216490953	270.351482881488	40.981230475909	0	9.97122660118135	0	72.7276769085303	1.39181343687312	1.47267217470605	0	47.1524425608234	0	0	29.683603215417	2.99262318385181	8.61227907171689	4.37136429988375	0	0.00730602765243791	0.00730602765246613	-2.45465374491473	-5.36587531894791	"downsig"	"downsig"	"downsig"	"downsig"
"13:109030001-109040000"	38.8553948988911	0	37.1957282136752	0	60.3103975125312	37.0003232482786	31.8708523526266	64.9496177058204	85.6624579949629	24.9045636367636	113.1381699901	58.3629871217498	18.0658407397861	9.94058794601466	15.8606203290473	48.2132123245988	14.859359873636	25.6402969744663	30.2321059859704	17.8388641473754	2.78362687374624	22.0900826205907	0	31.4349617072156	16.5648814717912	0	1.48418016077085	10.4741811434813	2.8707596905723	13.1140928996513	0	0.00491814660571401	0.00491814660572443	-1.73203655509183	-1.71706284291863	"downsig"	"downsig"	"downsig"	"downsig"
"13:109040001-109050000"	58.2830923483366	42.3829883856021	164.519567098948	32.5802631752209	153.456455892996	76.6915790964319	13.0380759624382	57.6519078512339	51.3974747969777	173.640152022991	346.761144385243	50.6281334068191	9.39423718468875	47.5728137416416	80.7449762206045	9.64264246491977	14.1163918799542	34.8992931041347	1.34364915493202	0	0	5.89068869882418	1.38142678593445	30.0060998114331	25.9276405645427	0	7.42090080385424	16.4594275111849	7.17689922643074	48.8135680153686	15.9831044056338	0.00903209199906748	0.00903209199910116	-2.67398620891301	-2.82942683729094	"downsig"	"downsig"	"downsig"	"downsig"
"13:112720001-112730000"	3.59772174989732	2.77921235315424	0	0	5.3609242233361	0	0	31.3801523747222	4.50855042078752	11.0686949496727	7.34663441494158	14.0633703907831	14.4526725918288	6.39037796529514	11.5349966029435	7.23198184868982	16.3452958609996	25.6402969744663	0	0	0	4.41801652411814	0	1.42886189578253	0	0	0	7.48155795962951	0	0	0	0.00379576071187731	0.00379576071187793	-3.13126282492825	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"14:9180001-9190000"	27.3426852992196	15.2856679423483	11.4448394503616	143.217406874408	8.04138633500416	64.5823823969953	16.6597637297821	42.3267171566021	108.2052100989	34.5896717177272	125.627448495501	13.3602018712439	14.4526725918288	21.3012598843171	87.2334118097602	55.4451941732887	40.863239652499	63.3885119646529	0	1.37222031902887	0	22.0900826205907	8.97927410857393	15.7174808536078	40.331885322622	0	0.742090080385424	29.9262318385181	0	48.8135680153686	0	0.00566561815966038	0.00566561815967681	-1.94154084536831	-4.78099252915849	"downsig"	"downsig"	"downsig"	"downsig"
"14:13080001-13090000"	82.7476002476384	50.0258223567762	4.2918147938856	164.258826841739	18.0931192537593	16.1455955992488	4.34602532081272	67.1389306621964	0	124.522818183818	35.2638451917196	72.4263575125329	67.9275611815956	46.1527297493538	0	21.6959455460695	0	41.3093673477513	0	4.11666095708662	0	8.83603304823627	0	39.2937021340195	2.88084895161585	0	30.4256932958024	1.4963115919259	1.43537984528615	18.2140179161823	3.63252372855313	0.00851783859731353	0.0085178385973439	-2.41785565810936	-3.73227386080903	"downsig"	"downsig"	"downsig"	"downsig"
"14:13110001-13120000"	1.43908869995893	3.47401544144279	18.5978641068376	0	8.71150186292117	26.2365928487793	28.2491645852827	24.0824425201357	1.80342016831501	0	0	34.4552574574186	0	22.7213438766049	0	2.41066061622994	31.2046557346356	4.98561330059067	0	0	0	0	3.45356696483613	0	0	0	2.9683603215417	2.24446738788885	0	7.28560716647292	0	0.0077178692947073	0.00771786929473295	-3.23786413612024	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"14:13780001-13790000"	73.3935236979054	52.1102316216419	82.2597835494739	0	29.4850832283486	34.9821237983725	44.184590761596	77.3557244586176	18.9359117673076	14.5276621214454	69.7930269419451	72.4263575125329	21.6790088877433	66.0339056413831	69.209979617661	87.9891124923928	23.7749757978176	144.58278571713	40.3094746479606	0	0	19.1447382711786	0	15.7174808536078	64.0988891734527	0	18.5522520096356	7.48155795962951	21.5306976792922	5.82848573317833	0	0.000872420772366208	0.000872420772323856	-1.88121684332025	-2.98106550093342	"downsig"	"downsig"	"downsig"	"downsig"
"14:15780001-15790000"	12.9517982996304	1.38960617657712	7.15302465647599	0	18.7632347816764	12.1091966994366	0	32.8396943456395	0	52.5763010109454	1.46932688298832	5.62534815631324	39.7448496275293	18.4610918997415	7.20937287683969	21.6959455460695	32.6905917219992	8.54676565815544	0	0	6.26316046592903	0.736336087353023	0	7.85874042680391	2.88084895161585	0	0	2.99262318385181	8.61227907171689	0	0	0.00601317087071894	0.00601317087073816	-2.74947340761857	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
